"p_index","years","ppg","rpg","apg","bpg","sgp"
335,2,"2.6727272727272724","1.1545454545454548","0.1090909090909091","1.6072727272727274","1.3836363636363636"
336,2,"1.9241379310344826","0.3275862068965517","0.6206896551724138","2.282758620689655","0.7275862068965517"
338,6,"9.72920792079208","3.0596534653465346","2.017079207920792","1.3796039603960397","1.1827227722772276"
340,5,"12.939269406392695","5.505479452054795","1.13013698630137","2.027671232876713","1.282785388127854"
341,5,"7.250384615384615","2.9034615384615385","1.5942307692307693","0.9078846153846154","1.531769230769231"
342,1,"1.7","0.6999999999999998","1.2","1.88","0.57"
343,2,"1.1625","1.075","0.05625","1.3325","1.795"
344,2,"0.6454545454545454","0.6454545454545454","0.06818181818181818","0.7022727272727273","2.018181818181818"
345,1,"7","3","0","2.47","0.87"
346,4,"5.426213592233011","3.6533980582524275","0.7737864077669904","1.7470873786407766","1.3576699029126216"
347,8,"12.780459770114943","4.522528735632184","2.7328735632183907","1.447264367816092","1.6171494252873562"
348,13,"8.750898876404493","4.492808988764044","0.9674157303370785","1.6110561797752811","2.004921348314607"
349,4,"16.488524590163934","12.227868852459016","3.9557377049180333","1.2920765027322403","1.5704371584699452"
350,2,"4.629310344827586","4.389655172413793","0.9637931034482758","0.9855172413793103","0.6912068965517241"
351,1,"0.5","0.2","0.1","2.82","0.83"
352,2,"3.708181818181818","0.8709090909090909","1.905454545454545","1.2570000000000001","0.9028181818181817"
353,2,"0.5","1.0333333333333334","0.23333333333333334","1.9266666666666667","2.673333333333334"
354,2,"2.475","1.3999999999999997","0.6375000000000001","2.68875","1.82875"
355,8,"7.456871035940803","7.658985200845667","2.6866807610993657","1.4291966173361519","1.275200845665962"
356,2,"3.502352941176471","1.2023529411764706","1.5976470588235296","1.766235294117647","2.0283529411764705"
358,6,"5.09192546583851","1.6285714285714286","0.8397515527950311","2.317018633540373","1.3442857142857143"
359,7,"8.534308510638299","2.1694148936170214","2.293882978723404","1.5412765957446808","1.6414361702127662"
360,2,"2.270967741935484","1.6161290322580644","0.5032258064516129","1.2038709677419355","0.20483870967741935"
361,11,"10.380182926829267","4.603048780487804","0.8422256097560976","0.9740853658536586","1.5982012195121948"
362,9,"6.619175627240143","2.753046594982079","4.300716845878137","1.4543010752688172","1.391415770609319"
363,7,"7.854791154791154","3.0565110565110567","1.1796068796068797","1.7873218673218674","0.9327027027027028"
364,4,"5.705042016806723","1.4218487394957982","1.7705882352941176","0.7410084033613445","1.1472268907563026"
365,17,"15.162320230105465","2.8687440076701822","5.404026845637585","1.5342473633748803","1.5067976989453502"
367,5,"5.23224043715847","4.16775956284153","0.4355191256830601","1.7862295081967212","1.3226229508196723"
368,2,"0.9818181818181819","1.3909090909090909","0.08181818181818182","1.76","0.7127272727272728"
369,8,"4.4281862745098035","3.6509803921568627","0.5730392156862746","0.8207598039215687","1.2678676470588235"
370,1,"1","1","0.5","0.83","1.89"
371,5,"5.712918660287081","3.4105263157894736","0.7215311004784689","1.6682775119617224","1.008421052631579"
372,2,"3","2.3333333333333335","0.6666666666666666","1.2516666666666667","2.9250000000000003"
373,12,"5.2055837563451774","4.945685279187817","0.4253807106598985","1.5573604060913706","1.9839255499153976"
374,3,"5.259354838709678","3.4296774193548383","0.8470967741935485","0.9143870967741935","2.7783870967741935"
375,1,"1.6","1.2","0.2","2.23","1.68"
376,13,"19.254759238521835","8.48969764837626","2.019820828667413","1.8309854423292273","1.3971668533034713"
377,6,"9.068403908794789","5.381107491856677","0.4820846905537459","1.4151465798045604","1.941205211726384"
378,5,"7.363713080168777","2.3426160337552746","1.0784810126582278","1.5455274261603376","1.6037130801687762"
379,7,"5.84390243902439","2.419512195121951","4.535121951219512","1.6493170731707314","0.8504634146341463"
380,4,"3.352747252747253","1.3076923076923077","2.4043956043956043","1.8186813186813187","2.167692307692308"
381,1,"4.9","0.9","0.8","1.9700000000000002","2.79"
382,4,"5.843859649122806","1.5789473684210529","0.6222222222222222","1.5549122807017544","0.9193567251461989"
384,6,"7.060810810810811","2.125225225225225","1.1342342342342342","0.5169369369369369","2.273828828828829"
385,2,"10.731683168316833","3.371287128712871","1.781188118811881","1.6297029702970296","1.5331683168316832"
386,7,"2.3669753086419747","4.523148148148148","0.31975308641975314","0.942283950617284","1.3925925925925926"
387,9,"6.509900990099011","2.2643564356435646","4.445049504950495","1.672920792079208","2.0646699669967"
388,2,"1.5739130434782607","0.7565217391304347","1.391304347826087","1.7530434782608695","2.053478260869565"
389,6,"11.021369863013698","5.435890410958905","0.7323287671232876","1.4355342465753422","1.628109589041096"
390,2,"3.1714285714285713","1.0571428571428572","2.392857142857143","2.007142857142857","0.48500000000000004"
391,1,"4.5","2.8","0.6","1.19","1.74"
392,2,"3.9291666666666663","1.2583333333333333","0.37083333333333335","2.615","2.889583333333333"
393,1,"2","0.3","0.3","2.7900000000000005","0.10000000000000002"
394,5,"4.240372670807454","2.0341614906832297","0.5819875776397516","1.3604347826086955","1.9809937888198759"
395,12,"11.036337209302326","7.572383720930234","1.2013081395348837","1.6064680232558133","1.9200290697674418"
396,1,"0.5","1.4","0.1","1.32","0.1"
397,1,"0","0","0","1.94","0.1"
398,3,"3.3084745762711867","1.883050847457627","0.25423728813559326","2.393898305084746","2.2088135593220337"
399,8,"7.475688073394497","5.259174311926605","0.5155963302752293","1.3431880733944956","1.5643119266055048"
400,7,"10.40516717325228","4.856534954407295","1.8206686930091185","1.387082066869301","1.1248024316109422"
401,3,"4.274269005847953","2.3228070175438598","0.5111111111111112","0.9676608187134503","1.2572514619883042"
402,5,"10.549640287769783","3.018705035971223","2.3384892086330935","1.7690287769784174","1.0669784172661871"
403,1,"4","1","0","2.6","2.67"
404,12,"17.500253485424587","4.460456273764258","9.225475285171104","1.7304562737642588","1.7379087452471484"
405,1,"8.6","3.7","1.2","1.31","2.59"
406,6,"4.540248962655601","1.0941908713692947","1.8883817427385894","1.2773029045643154","0.9102489626556015"
407,2,"1.9514285714285713","2.7800000000000002","0.32571428571428573","1.6408571428571428","1.064857142857143"
408,2,"4.6000000000000005","1.5157894736842106","1.3697368421052634","0.958421052631579","1.0896052631578947"
409,4,"2.7357142857142858","2.722857142857143","0.5","0.5334285714285714","2.0725714285714285"
410,3,"4.137162162162162","3.1648648648648647","0.577027027027027","1.288918918918919","1.234391891891892"
411,1,"0","0","0","0.63","2.38"
412,1,"2.8","2.1","0.1","2.55","0.8"
413,12,"21.00655976676385","9.911661807580174","4.2507288629737605","1.8016326530612243","1.7489504373177842"
414,8,"7.041987829614605","1.5052738336713993","2.993103448275862","1.8919878296146047","1.4344016227180527"
415,8,"6.34987714987715","3.961916461916462","0.6319410319410319","1.6028255528255528","1.4229975429975432"
416,3,"3.4199999999999995","1.874285714285714","0.2742857142857143","0.9720000000000001","0.8945714285714287"
417,1,"4.7","2.4","0.8","0.1","2.35"
418,2,"6.282352941176471","2.6901960784313723","0.7862745098039216","1.0276470588235294","2.635098039215686"
419,1,"3.1","2.9","0.5","1.08","2.89"
420,7,"8.437931034482759","5.263054187192119","2.0975369458128084","1.7610837438423645","1.1590147783251232"
421,7,"14.778892733564012","7.301384083044982","1.46401384083045","1.8244290657439446","1.498477508650519"
422,11,"3.757142857142857","5.031521739130435","1.2187888198757766","1.1533850931677019","1.4026397515527949"
423,1,"6.7","3.3","1.4","0.92","1.1"
424,11,"9.852729885057471","1.705316091954023","3.4478448275862075","1.4195689655172414","1.1276580459770116"
425,3,"2.8596491228070176","2.0526315789473686","0.38421052631578945","1.7914035087719296","1.380701754385965"
426,3,"7.604929577464789","4.416901408450705","1.8014084507042254","1.6740845070422534","2.214507042253521"
427,2,"4.6068181818181815","2.9454545454545453","1.0909090909090908","2.640909090909091","0.7629545454545454"
428,10,"19.410225563909776","3.555338345864662","3.7272180451127817","1.9639849624060153","1.2214586466165414"
429,16,"9.557714958775028","2.376678445229682","1.0819787985865725","1.4435335689045934","1.5277267373380448"
430,3,"2.015151515151515","0.4363636363636364","0.43333333333333335","1.7213636363636362","1.999393939393939"
431,9,"8.406030150753768","6.955276381909548","1.0731993299832499","1.6898994974874373","1.8308207705192625"
432,2,"4.307142857142858","2.1964285714285716","0.7482142857142858","1.4021428571428574","0.9101785714285715"
433,1,"1.3","0.8","0","0.64","0.56"
434,11,"12.750550795593636","3.993635250917993","2.44969400244798","1.7295716034271729","1.0815789473684212"
435,2,"4.0625","5.0249999999999995","0.6124999999999999","2.89125","0.8700000000000001"
436,5,"11.970169491525423","9.170847457627119","0.9288135593220339","1.990542372881356","1.5941016949152542"
437,2,"18.21212121212121","5.416666666666667","5.593939393939395","1.837878787878788","1.3254545454545452"
438,2,"2.441666666666667","1.325","0.9666666666666668","1.3462500000000002","1.9683333333333335"
439,4,"12.611152416356877","3.37546468401487","3.311524163568773","1.1990706319702602","0.690817843866171"
440,4,"5.784831460674158","3.5247191011235954","2.096067415730337","1.5228651685393257","1.6156179775280899"
441,10,"8.445972495088409","5.905893909626719","1.3746561886051079","1.6453045186640471","1.7276817288801571"
442,8,"3.0964601769911506","3.3171091445427727","0.5224188790560472","0.9315339233038347","1.699498525073746"
443,3,"14.219767441860466","4.999418604651162","4.634883720930233","0.2965697674418605","0.7297093023255813"
444,1,"1.3","1","0.6","2.18","1.76"
445,5,"18.95413533834586","2.884210526315789","3.2605263157894737","1.346503759398496","1.983609022556391"
447,3,"5.539160839160839","1.5587412587412588","0.9321678321678323","0.8495104895104896","2.1209090909090906"
448,13,"8.66996336996337","2.786935286935287","1.5383394383394382","1.4426739926739927","1.3732600732600733"
449,2,"9.621192052980133","2.7490066225165566","1.1490066225165563","1.1341721854304636","1.6047682119205298"
450,14,"15.966868198307132","4.85695284159613","2.0657799274486095","1.4905683192261183","1.1680411124546555"
451,8,"3.696017699115044","4.62212389380531","0.6747787610619469","1.3498230088495575","1.1103097345132744"
452,11,"11.494668400520155","3.9895968790637193","1.2438231469440832","1.4488036410923277","1.2304161248374512"
454,6,"6.103643724696356","1.7611336032388667","2.898785425101214","1.8637651821862347","1.3053846153846154"
455,1,"4.1","1.2","1.6","0.43","0.13"
456,2,"3.6818181818181817","0.8454545454545456","0.8863636363636364","2.5986363636363636","1.7090909090909092"
457,2,"3.575862068965517","2.7758620689655173","0.25862068965517243","2.5534482758620687","2.5237931034482757"
458,12,"7.07746835443038","2.5120253164556967","3.043797468354431","1.672379746835443","1.2344303797468354"
459,1,"2","0.3","0","2.1","1.11"
460,2,"9.638842975206613","2.385123966942149","1.2314049586776858","1.80198347107438","1.3617355371900826"
461,1,"3.5","1.5","1","1.41","2.89"
462,12,"9.566337854500617","2.6139334155363745","1.6688039457459927","1.6899506781750928","1.8144636251541306"
463,2,"1.2","1.22","0.18","1.53","0.284"
464,2,"1.7941176470588238","1.135294117647059","0.5470588235294118","0.41647058823529415","1.04"
466,6,"7.635980148883374","3.8756823821339945","0.7997518610421837","1.025483870967742","1.2468982630272953"
467,1,"2","0","0.3","0.38999999999999996","1.39"
468,6,"4.283333333333334","3.9123015873015876","0.7134920634920635","2.1960714285714285","1.6365079365079367"
469,1,"0","0.3","0.3","1.45","2"
470,2,"3.11566265060241","3.319277108433735","0.7385542168674698","2.6239759036144576","0.9271084337349398"
471,11,"16.023828647925036","3.896921017402944","2.6842034805890225","1.4819678714859437","1.8870548862115126"
472,8,"17.71656565656566","3.45010101010101","5.6804040404040395","1.295919191919192","1.6945656565656564"
473,14,"9.492110655737704","1.8312500000000003","3.8542008196721316","1.6040573770491802","1.2210758196721312"
474,1,"6","3.5","1.5","2.54","2.74"
475,5,"4.421917808219178","3.097945205479452","0.7575342465753425","1.43486301369863","1.5452054794520549"
476,6,"6.457926829268292","2.1253048780487807","0.7542682926829267","1.0474695121951219","1.836341463414634"
477,12,"5.66043956043956","1.7946886446886448","0.887912087912088","1.0525641025641022","1.4375824175824174"
478,1,"2.7999999999999994","0.8000000000000002","0.8000000000000002","2.59","2.14"
479,2,"3.762962962962963","1.6111111111111112","2.122222222222222","1.5222222222222221","2.1570370370370373"
480,3,"3.070588235294118","0.8382352941176471","0.3058823529411765","0.5997058823529412","2.251176470588235"
481,4,"9.357281553398058","1.3524271844660192","1.9281553398058249","1.8443689320388352","2.149611650485437"
482,1,"1.8","1.1","0.3","2.43","1.9"
483,2,"3.857142857142857","0.6428571428571429","1","1.9385714285714286","1.3957142857142857"
484,2,"3.6568421052631574","1.7694736842105263","1.4021052631578945","0.5807368421052632","1.1192631578947367"
485,11,"7.159589041095889","7.323287671232877","0.8793150684931507","1.5743150684931506","0.9374383561643836"
486,1,"16.6","3.5999999999999996","2","0.03","1.24"
487,1,"2.2","1","0.6","1.86","0.45"
488,3,"2.626315789473684","2.4842105263157896","0.41578947368421054","1.9510526315789474","1.7378947368421056"
489,6,"5.15945945945946","3.24972972972973","0.7632432432432432","1.8845945945945946","1.679081081081081"
490,11,"25.20910273081924","4.219635890767231","6.700260078023407","1.3867620286085827","1.695669700910273"
491,1,"1.8","1.6","0.5","0.58","0.13"
492,5,"4.904214559386973","2.06360153256705","1.2103448275862068","2.0933333333333333","1.709501915708812"
493,4,"3.853846153846154","3.3564102564102565","0.6615384615384615","1.0574358974358975","2.4871794871794872"
494,5,"8.082181818181818","3.3094545454545456","1.3760000000000001","0.5853454545454545","1.5592"
495,1,"1.7","1","0.2","1.3","2.07"
496,3,"3.3102739726027393","0.6465753424657533","0.5636986301369864","1.5636301369863013","1.8343835616438355"
497,11,"6.579756468797564","1.6226788432267887","2.7608828006088277","1.4095890410958907","1.20986301369863"
498,12,"12.902846534653465","3.4117574257425747","5.849504950495049","1.6452846534653465","1.6679950495049507"
499,4,"2.8051282051282054","1.3205128205128205","0.47948717948717945","0.8043589743589744","0.9530769230769232"
500,5,"7.489671361502348","2.4957746478873237","1.4685446009389669","1.8846478873239436","1.192957746478873"
501,4,"3.7843575418994413","1.0044692737430168","1.8033519553072626","1.4267039106145252","1.4134078212290502"
502,10,"4.682732447817838","4.403605313092981","0.37419354838709673","2.0478747628083496","1.7227893738140414"
